id, reclat, reclong, country, country_abrv
23577,18.57452,53.8161,Oman,OM
23578,18.59243,53.81247,Oman,OM
23579,18.153170000000003,53.84195,Oman,OM
34554,18.15169,53.94821999999999,Oman,OM
34555,18.54864,53.9505,Oman,OM
34556,18.547439999999998,53.99428,Oman,OM
34557,18.54747,53.99986,Oman,OM
35716,18.20355,53.811119999999995,Oman,OM
35717,18.626179999999998,53.91583000000001,Oman,OM
35718,18.6262,53.9156,Oman,OM
35719,18.521729999999998,53.80392,Oman,OM
35720,18.55185,53.909119999999994,Oman,OM
35721,18.54353,53.97635,Oman,OM
35722,18.19152,53.8129,Oman,OM
35723,18.190279999999998,53.80828,Oman,OM
35724,18.192320000000002,53.80368000000001,Oman,OM
35725,18.65415,53.92847,Oman,OM
35726,18.188979999999997,53.80485,Oman,OM
35727,18.65213,53.92715,Oman,OM
45949,18.24983,53.99637,Oman,OM
51668,18.25095,53.99868000000001,Oman,OM
51669,18.25285,53.99867,Oman,OM
51670,18.253729999999997,53.99875,Oman,OM
51671,18.25375,53.998630000000006,Oman,OM
51672,18.254379999999998,53.998380000000004,Oman,OM
51715,18.25305,53.99551999999999,Oman,OM
51673,18.25423,53.998,Oman,OM
51674,18.25465,53.99446999999999,Oman,OM
51675,18.25862,53.99213,Oman,OM
51676,18.25873,53.9932,Oman,OM
51677,18.25872,53.9932,Oman,OM
51678,18.25868,53.993230000000004,Oman,OM
45950,18.25795,53.99355,Oman,OM
51679,18.25795,53.99341999999999,Oman,OM
51680,18.25805,53.99318,Oman,OM
51681,18.258129999999998,53.99316999999999,Oman,OM
51682,18.258020000000002,53.993469999999995,Oman,OM
51683,18.25818,53.99313000000001,Oman,OM
51684,18.25838,53.992819999999995,Oman,OM
51685,18.25875,53.99245,Oman,OM
51686,18.259420000000002,53.99298,Oman,OM
51687,18.25883,53.99285,Oman,OM
51688,18.25902,53.991769999999995,Oman,OM
45951,18.259320000000002,53.991080000000004,Oman,OM
45952,18.25432,53.997330000000005,Oman,OM
45953,18.25435,53.99495,Oman,OM
45954,18.25393,53.99697,Oman,OM
45955,18.254,53.99872,Oman,OM
51689,18.253870000000003,53.99783000000001,Oman,OM
51690,18.25147,53.99885,Oman,OM
51691,18.25145,53.996930000000006,Oman,OM
45956,18.2517,53.9981,Oman,OM
