id, reclat, reclong, country, country_abrv
7603,18.395,54.136669999999995,Oman,OM
7604,18.22167,54.1,Oman,OM
7605,19.17833,54.825,Oman,OM
7606,19.3,54.668330000000005,Oman,OM
7607,19.031670000000002,54.511669999999995,Oman,OM
7608,19.16,54.58667,Oman,OM
7609,19.383329999999997,54.59333,Oman,OM
7610,18.16333,54.16,Oman,OM
7611,19.331670000000003,54.78333000000001,Oman,OM
7612,19.33015,54.77972,Oman,OM
7613,19.33173,54.7789,Oman,OM
7614,19.331670000000003,54.776669999999996,Oman,OM
7615,18.97833,54.40833000000001,Oman,OM
7616,18.695,54.25,Oman,OM
7617,18.91333,54.416669999999996,Oman,OM
7618,19.205,54.526669999999996,Oman,OM
7619,19.09667,54.791669999999996,Oman,OM
7620,19.30667,54.551669999999994,Oman,OM
7621,19.26,54.488330000000005,Oman,OM
7622,18.66667,54.16,Oman,OM
7623,18.918329999999997,54.40833000000001,Oman,OM
7624,18.625,54.43,Oman,OM
7625,19.405,54.57,Oman,OM
30517,19.335,54.66333,Oman,OM
7626,19.16333,54.668330000000005,Oman,OM
7627,19.39667,54.56333000000001,Oman,OM
7628,19.07333,54.74833,Oman,OM
7629,19.136670000000002,54.56333000000001,Oman,OM
7630,19.113329999999998,54.75,Oman,OM
7631,18.51667,54.22833000000001,Oman,OM
7632,19.39,54.558330000000005,Oman,OM
7633,19.105,54.81833,Oman,OM
7634,19.16667,54.871669999999995,Oman,OM
7635,19.28833,54.695,Oman,OM
7636,18.925,54.598330000000004,Oman,OM
7637,19.105,54.81166999999999,Oman,OM
7638,18.89333,54.731669999999994,Oman,OM
30518,19.18167,54.57833,Oman,OM
30519,19.405,54.575,Oman,OM
30520,18.20833,54.12,Oman,OM
30521,18.581670000000003,54.19667,Oman,OM
30522,19.16667,54.403330000000004,Oman,OM
30523,19.05167,54.765,Oman,OM
30524,19.24333,54.536669999999994,Oman,OM
30525,19.095,54.731669999999994,Oman,OM
30526,19.165,54.403330000000004,Oman,OM
30527,18.35333,54.235,Oman,OM
30528,19.398329999999998,54.595,Oman,OM
30529,19.125,54.67833,Oman,OM
30530,19.325,54.78167,Oman,OM
30531,18.63167,54.231669999999994,Oman,OM
30532,19.065,54.761669999999995,Oman,OM
30533,19.135,54.565,Oman,OM
30534,18.535,54.13333000000001,Oman,OM
30535,19.055,54.753330000000005,Oman,OM
30536,19.21667,54.65667,Oman,OM
30537,19.09167,54.386669999999995,Oman,OM
30538,19.085,54.77,Oman,OM
30539,19.386670000000002,54.57666999999999,Oman,OM
30540,19.39667,54.558330000000005,Oman,OM
30541,19.398329999999998,54.56333000000001,Oman,OM
33770,19.15547,54.5555,Oman,OM
30542,19.126,54.85633000000001,Oman,OM
30543,19.15314,54.96017,Oman,OM
30544,19.19217,54.9855,Oman,OM
30545,19.296670000000002,54.9336,Oman,OM
33773,19.30022,54.85844,Oman,OM
33775,19.36947,54.838280000000005,Oman,OM
30546,19.385170000000002,54.83367,Oman,OM
33776,19.26831,54.846940000000004,Oman,OM
30547,19.234389999999998,54.91681,Oman,OM
33777,19.21939,54.918580000000006,Oman,OM
30548,19.22119,54.95961,Oman,OM
30549,19.22878,54.939530000000005,Oman,OM
30550,19.75667,54.93666999999999,Oman,OM
30551,19.17117,54.906,Oman,OM
30552,19.197329999999997,54.91717,Oman,OM
33782,19.22478,54.92316999999999,Oman,OM
33784,19.23139,54.92333000000001,Oman,OM
30553,19.234389999999998,54.91681,Oman,OM
30554,19.25317,54.836169999999996,Oman,OM
30555,19.258,54.83566999999999,Oman,OM
30556,19.317829999999997,54.7295,Oman,OM
