id, reclat, reclong, country, country_abrv
35498,19.15895,54.704969999999996,Oman,OM
35499,19.07285,54.777680000000004,Oman,OM
35500,19.11375,54.82245,Oman,OM
35501,19.14068,54.67448,Oman,OM
35502,19.194770000000002,54.65711999999999,Oman,OM
35503,19.189729999999997,54.6518,Oman,OM
35504,19.1112,54.615230000000004,Oman,OM
35505,19.10735,54.612930000000006,Oman,OM
35506,19.138820000000003,54.87985,Oman,OM
35507,19.1382,54.67448,Oman,OM
6927,18.38233,54.236169999999994,Oman,OM
35508,19.15535,54.713919999999995,Oman,OM
35509,19.15725,54.716519999999996,Oman,OM
35510,19.196070000000002,54.880280000000006,Oman,OM
35511,19.19707,54.6703,Oman,OM
35512,19.19335,54.66395,Oman,OM
35513,19.200770000000002,54.785030000000006,Oman,OM
35514,19.173,54.704069999999994,Oman,OM
35515,19.11285,54.818769999999994,Oman,OM
35415,18.89067,54.339330000000004,Oman,OM
45833,18.537779999999998,54.187780000000004,Oman,OM
6928,18.412,54.16783,Oman,OM
45834,18.56944,54.24,Oman,OM
45835,18.58833,54.218059999999994,Oman,OM
45836,19.285829999999997,54.7375,Oman,OM
45837,18.433329999999998,54.1,Oman,OM
48539,18.35675,54.02591999999999,Oman,OM
51593,18.248620000000003,54.00363,Oman,OM
45838,18.42333,54.42333000000001,Oman,OM
48540,18.92667,54.566669999999995,Oman,OM
48541,19.16667,54.67333000000001,Oman,OM
47354,18.58333,54.455,Oman,OM
6929,18.415329999999997,54.18233000000001,Oman,OM
48542,18.33833,54.205,Oman,OM
48543,18.436,54.483830000000005,Oman,OM
48544,19.29167,54.573330000000006,Oman,OM
48545,18.41667,54.425,Oman,OM
51594,19.436970000000002,54.70665,Oman,OM
51595,19.4514,54.6524,Oman,OM
51596,18.616670000000003,54.183330000000005,Oman,OM
51597,19.35,54.8,Oman,OM
51710,19.23,54.88,Oman,OM
6930,18.404,54.2415,Oman,OM
51598,19.26397,54.72362,Oman,OM
51599,19.21303,54.62076999999999,Oman,OM
51600,19.01602,54.367830000000005,Oman,OM
51711,18.99865,54.39382,Oman,OM
51601,18.97655,54.403819999999996,Oman,OM
51602,18.98797,54.41825,Oman,OM
51603,18.99842,54.416230000000006,Oman,OM
51604,18.99225,54.41775,Oman,OM
51605,19.01882,54.37351999999999,Oman,OM
6931,18.34367,54.41567,Oman,OM
51606,19.0182,54.3723,Oman,OM
53785,19.01935,54.36903,Oman,OM
55271,18.34955,54.250130000000006,Oman,OM
51712,18.452779999999997,54.16155,Oman,OM
51607,18.5689,54.16808,Oman,OM
51608,18.56905,54.171130000000005,Oman,OM
51609,18.571279999999998,54.17105,Oman,OM
51610,18.56615,54.15795,Oman,OM
51611,18.56615,54.15795,Oman,OM
51612,18.561770000000003,54.172169999999994,Oman,OM
6932,18.43583,54.2355,Oman,OM
51613,18.56672,54.169669999999996,Oman,OM
51614,18.566679999999998,54.16038,Oman,OM
51615,18.57433,54.14937,Oman,OM
51713,18.60507,54.16885,Oman,OM
53786,18.610570000000003,54.17155,Oman,OM
51616,18.6031,54.17775,Oman,OM
55720,18.98865,54.403130000000004,Oman,OM
48956,18.2025,54.051669999999994,Oman,OM
6933,18.32167,54.481,Oman,OM
48963,19.166120000000003,54.672430000000006,Oman,OM
48964,19.16563,54.66998,Oman,OM
48965,19.16617,54.6703,Oman,OM
48966,19.16797,54.6722,Oman,OM
48967,19.166929999999997,54.67182,Oman,OM
48968,19.16525,54.67247,Oman,OM
48969,19.168129999999998,54.671569999999996,Oman,OM
48970,19.16593,54.672369999999994,Oman,OM
48971,19.168329999999997,54.67155,Oman,OM
48972,19.16168,54.674519999999994,Oman,OM
6934,18.3165,54.31933000000001,Oman,OM
51053,18.797829999999998,54.40436999999999,Oman,OM
51591,18.74325,54.3769,Oman,OM
51565,18.77583,54.454330000000006,Oman,OM
51054,18.673779999999997,54.45016999999999,Oman,OM
51055,18.68517,54.44203,Oman,OM
51056,18.66703,54.43487,Oman,OM
51572,18.68712,54.42,Oman,OM
51566,18.731679999999997,54.39702,Oman,OM
53787,19.25712,54.8987,Oman,OM
53788,19.25742,54.85811999999999,Oman,OM
6935,19.24633,54.706669999999995,Oman,OM
53789,19.182579999999998,54.5945,Oman,OM
53790,18.805220000000002,54.353080000000006,Oman,OM
53791,18.8005,54.351330000000004,Oman,OM
53792,18.72345,54.3155,Oman,OM
53793,18.2238,54.2463,Oman,OM
53794,18.15897,54.268919999999994,Oman,OM
53795,18.1603,54.17717,Oman,OM
53796,18.68038,54.14722,Oman,OM
53797,18.6213,54.43642,Oman,OM
53798,18.623720000000002,54.28791999999999,Oman,OM
6936,19.10117,54.828,Oman,OM
53799,18.6345,54.271919999999994,Oman,OM
53800,18.639879999999998,54.248,Oman,OM
51558,19.33766,54.53293000000001,Oman,OM
53878,18.33861,54.38944,Oman,OM
52389,18.52533,54.617169999999994,Oman,OM
52390,18.40867,54.595330000000004,Oman,OM
52391,18.92633,54.41283000000001,Oman,OM
52392,18.732,54.3845,Oman,OM
53879,18.461170000000003,54.366330000000005,Oman,OM
6937,19.11083,54.81016999999999,Oman,OM
52393,18.6845,54.539669999999994,Oman,OM
52394,18.401670000000003,54.547169999999994,Oman,OM
52395,18.671329999999998,54.68167,Oman,OM
54476,18.351670000000002,54.240559999999995,Oman,OM
52397,18.511329999999997,54.60783000000001,Oman,OM
52398,18.776329999999998,54.396330000000006,Oman,OM
50913,19.56755,54.95415,Oman,OM
54875,19.3895,54.467,Oman,OM
54876,18.46883,54.17483000000001,Oman,OM
53880,18.205,54.297830000000005,Oman,OM
6938,19.110670000000002,54.81633000000001,Oman,OM
52399,18.219170000000002,54.31533,Oman,OM
52400,18.219170000000002,54.31533,Oman,OM
52401,19.0095,54.50216999999999,Oman,OM
52402,18.35117,54.532,Oman,OM
52403,18.18467,54.589169999999996,Oman,OM
52415,18.515,54.1055,Oman,OM
52404,19.2195,54.921330000000005,Oman,OM
52405,18.52867,54.642,Oman,OM
53881,18.87717,54.3675,Oman,OM
52406,18.26667,54.425,Oman,OM
6939,19.1175,54.82683000000001,Oman,OM
53882,18.63867,54.72383000000001,Oman,OM
54613,18.6275,54.7425,Oman,OM
52416,18.17417,54.281330000000004,Oman,OM
52417,18.222,54.31783000000001,Oman,OM
52418,18.363670000000003,54.56533,Oman,OM
52407,18.5745,54.59033,Oman,OM
52419,18.5345,54.64,Oman,OM
52420,18.585,54.28,Oman,OM
52421,18.647,54.1755,Oman,OM
53883,18.430329999999998,54.23716999999999,Oman,OM
6940,19.1275,54.775330000000004,Oman,OM
52422,18.59083,54.543,Oman,OM
52408,18.633329999999997,54.3475,Oman,OM
54614,18.7645,54.32216999999999,Oman,OM
52424,18.85033,54.3845,Oman,OM
52425,18.66667,54.150830000000006,Oman,OM
52411,18.647170000000003,54.528330000000004,Oman,OM
52426,18.72883,54.577169999999995,Oman,OM
52428,18.4605,54.658,Oman,OM
53884,18.39317,54.66433000000001,Oman,OM
6941,19.1465,54.647830000000006,Oman,OM
51567,18.926,54.398880000000005,Oman,OM
51568,18.454279999999997,54.436580000000006,Oman,OM
51569,18.696170000000002,54.37,Oman,OM
51570,18.2735,54.21366999999999,Oman,OM
51571,18.24233,54.1065,Oman,OM
52433,18.96217,54.18966999999999,Oman,OM
52434,18.883329999999997,54.68383000000001,Oman,OM
52435,18.648670000000003,54.43083000000001,Oman,OM
6942,19.08833,54.792669999999994,Oman,OM
52436,18.687829999999998,54.412169999999996,Oman,OM
53885,18.453329999999998,54.166669999999996,Oman,OM
51863,18.53333,54.13333000000001,Oman,OM
51864,18.51667,54.23333,Oman,OM
52010,19.2872,54.63596999999999,Oman,OM
52011,19.55387,54.030530000000006,Oman,OM
52051,19.295279999999998,54.89278,Oman,OM
6943,19.37306,54.7625,Oman,OM
52586,18.567829999999997,54.42683,Oman,OM
52587,18.486829999999998,54.35033000000001,Oman,OM
52588,19.3695,54.538169999999994,Oman,OM
52589,18.49767,54.330169999999995,Oman,OM
52590,18.42083,54.428,Oman,OM
52591,18.78383,54.42017,Oman,OM
52592,19.170170000000002,54.56867,Oman,OM
52593,19.05767,54.545669999999994,Oman,OM
52594,18.993170000000003,54.27933,Oman,OM
52595,18.67267,54.42916999999999,Oman,OM
6944,19.26444,54.81861,Oman,OM
52596,18.95167,54.281169999999996,Oman,OM
52597,18.764329999999998,54.387,Oman,OM
52598,18.918,54.35383,Oman,OM
52599,18.93583,54.3195,Oman,OM
52600,18.9895,54.434169999999995,Oman,OM
52601,19.323,54.537169999999996,Oman,OM
52602,18.321170000000002,54.1995,Oman,OM
52603,18.96133,54.3685,Oman,OM
52618,18.55933,54.49466999999999,Oman,OM
52621,18.88133,54.398669999999996,Oman,OM
6945,19.25889,54.838330000000006,Oman,OM
52623,19.185,54.631,Oman,OM
6946,19.27139,54.84721999999999,Oman,OM
52634,19.133329999999997,54.65266999999999,Oman,OM
52637,18.58333,54.13333000000001,Oman,OM
52780,18.695420000000002,54.47425,Oman,OM
52781,18.728579999999997,54.53281,Oman,OM
52784,19.35514,54.869609999999994,Oman,OM
52887,18.67458,54.43995,Oman,OM
6947,19.12944,54.36861,Oman,OM
55722,18.4517,54.20653000000001,Oman,OM
54597,18.16358,54.27542,Oman,OM
54598,18.66975,54.21358000000001,Oman,OM
54491,18.3115,54.128330000000005,Oman,OM
54672,19.01075,54.53743000000001,Oman,OM
54838,18.46,54.058,Oman,OM
6948,19.14611,54.401109999999996,Oman,OM
55278,18.69667,54.371669999999995,Oman,OM
55279,18.712,54.400330000000004,Oman,OM
55280,18.570829999999997,54.449,Oman,OM
55281,19.1425,54.769169999999995,Oman,OM
55282,18.82583,54.4295,Oman,OM
55283,18.94267,54.319,Oman,OM
55284,18.4015,54.32383000000001,Oman,OM
55285,18.9665,54.28167,Oman,OM
55286,18.40617,54.313669999999995,Oman,OM
55287,18.977,54.374669999999995,Oman,OM
6949,19.0275,54.68083000000001,Oman,OM
55288,18.922829999999998,54.57283,Oman,OM
56576,18.47203,54.1284,Oman,OM
55398,18.92618,54.7253,Oman,OM
55519,19.28967,54.55092,Oman,OM
55520,18.951079999999997,54.51506,Oman,OM
55521,18.915670000000002,54.49519,Oman,OM
55522,18.93672,54.476,Oman,OM
55565,19.13703,54.824780000000004,Oman,OM
55566,19.17098,54.69008,Oman,OM
55567,19.04562,54.58178,Oman,OM
