id, reclat, reclong, country, country_abrv
22489,-76.22333,158.68446,Antarctica,AQ

22490,-76.23614,158.32788,Antarctica,AQ

22491,-76.23836999999999,158.24867,Antarctica,AQ

22492,-76.22305,158.56938,Antarctica,AQ

22493,-76.20614,158.50694,Antarctica,AQ

22494,-76.23611,158.31753999999998,Antarctica,AQ

22495,-76.25201,158.59721000000002,Antarctica,AQ

22496,-76.21592,158.61983999999998,Antarctica,AQ

22497,-76.22384,158.56194,Antarctica,AQ

22498,-76.20775,158.49356,Antarctica,AQ

22499,-76.20756,158.50933,Antarctica,AQ

22500,-76.229,158.26337,Antarctica,AQ

22501,-76.20798,158.48295,Antarctica,AQ

22502,-76.22171999999999,158.68468000000001,Antarctica,AQ

22503,-76.23529,158.3267,Antarctica,AQ

22504,-76.219,158.4182,Antarctica,AQ

22505,-76.20692,158.52362,Antarctica,AQ

22506,-76.22227,158.43046999999999,Antarctica,AQ

22507,-76.24369,158.21733999999998,Antarctica,AQ

22508,-76.22616,158.61317,Antarctica,AQ

22509,-76.24984,158.20758,Antarctica,AQ

22510,-76.21171,158.44122,Antarctica,AQ

22511,-76.21964,158.3792,Antarctica,AQ

22512,-76.21013,158.47461,Antarctica,AQ

22513,-76.2173,158.40175,Antarctica,AQ

22514,-76.2388,158.27018999999999,Antarctica,AQ

22515,-76.20809,158.49261,Antarctica,AQ

22516,-76.2061,158.48433,Antarctica,AQ

22517,-76.23599,158.2172,Antarctica,AQ

22518,-76.22867,158.2662,Antarctica,AQ

22519,-76.22305,158.35396,Antarctica,AQ

22520,-76.24699,158.24228,Antarctica,AQ

22521,-76.21547,158.40042,Antarctica,AQ

22522,-76.22278,158.79288,Antarctica,AQ

22523,-76.2233,158.35405,Antarctica,AQ

22524,-76.20663,158.48102,Antarctica,AQ

22525,-76.21805,158.81183000000001,Antarctica,AQ

22526,-76.22341999999999,158.35226,Antarctica,AQ

22527,-76.21321,158.44041,Antarctica,AQ

22528,-76.23536999999999,158.71483999999998,Antarctica,AQ

22529,-76.22062,158.37624,Antarctica,AQ

22530,-76.23503000000001,158.76036000000002,Antarctica,AQ

22531,-76.20921,158.47558,Antarctica,AQ

22532,-76.20864,158.51051,Antarctica,AQ

22533,-76.22140999999999,158.67192,Antarctica,AQ

22534,-76.21466,158.4273,Antarctica,AQ

22535,-76.23843000000001,158.28864,Antarctica,AQ

22536,-76.20655,158.50946000000002,Antarctica,AQ

22537,-76.23302,158.27002,Antarctica,AQ

22538,53.075,-105.84167,Canada,CA

22539,35.653059999999996,-114.02436999999999,United States,US

22540,35.64552,-114.03068999999999,United States,US

22541,35.6464,-114.02848999999999,United States,US

22542,35.64645,-114.02853,United States,US

22543,35.62705,-114.04336,United States,US

22544,35.62723,-114.04323000000001,United States,US

22545,35.66185,-114.0271,United States,US

22546,35.66375,-114.02698000000001,United States,US

31306,35.69732,-114.032,United States,US

31307,35.67947,-114.04338,United States,US

31308,35.6448,-114.03452,United States,US

31309,35.62682,-114.04373000000001,United States,US

22547,35.69733,-114.06166999999999,United States,US

45969,35.63333,-114.08333,United States,US

45970,35.641329999999996,-114.09,United States,US

45971,35.647,-114.0955,United States,US

52886,35.65868,-114.02573000000001,United States,US

52891,35.64,-114.03285,United States,US

52971,35.62453,-114.04688,United States,US

22548,32.0,-95.0,United States,US

22549,35.41667,-117.91667,United States,US

22550,40.25,-100.5,United States,US

22551,-30.71667,116.5,Australia,AU

51705,53.9329,-112.977,Canada,CA

22552,43.86667,-85.51666999999999,United States,US

22553,25.58333,0.5,Algeria,DZ

22554,25.633329999999997,0.53333,Algeria,DZ

22555,25.633329999999997,0.5,Algeria,DZ

22556,-30.066670000000002,128.98333,Australia,AU

22557,-30.066670000000002,128.96667,Australia,AU

22558,-30.066670000000002,128.96667,Australia,AU

22559,-30.25,128.8,Australia,AU

22560,-30.15,128.8,Australia,AU

22561,-30.6,128.48333,Australia,AU

22562,-30.65,128.40833,Australia,AU

22563,-30.08333,128.81667,Australia,AU

22564,-30.316670000000002,128.985,Australia,AU

22565,-30.32167,128.85,Australia,AU

22566,-30.21667,128.3,Australia,AU

22567,-30.5,128.5,Australia,AU

22568,-30.08333,128.91666999999998,Australia,AU

22569,-30.08333,128.83333000000002,Australia,AU

22570,-30.28667,128.635,Australia,AU

