id, reclat, reclong, country, country_abrv
50456,-72.77722,75.31416999999999,Antarctica,AQ
48364,-72.94166700000001,75.291944,Antarctica,AQ
50457,-72.77778,75.31389,Antarctica,AQ
50458,-72.78139,75.31444,Antarctica,AQ
50459,-72.77944000000001,75.31389,Antarctica,AQ
50460,-72.77528000000001,75.33861,Antarctica,AQ
50461,-72.77528000000001,75.33861,Antarctica,AQ
50462,-72.77528000000001,75.33861,Antarctica,AQ
48365,-72.775278,75.338611,Antarctica,AQ
46986,-72.82528,75.35361,Antarctica,AQ
46987,-72.82528,75.35361,Antarctica,AQ
46485,-72.82528,75.35361,Antarctica,AQ
48366,-72.825278,75.353611,Antarctica,AQ
50463,-72.82528,75.35361,Antarctica,AQ
48367,-72.825278,75.353611,Antarctica,AQ
48368,-72.825278,75.353611,Antarctica,AQ
50464,-72.82528,75.35361,Antarctica,AQ
50465,-72.77528000000001,75.35361,Antarctica,AQ
48369,-72.964722,75.216389,Antarctica,AQ
48370,-72.825278,75.353611,Antarctica,AQ
48371,-72.825278,75.353611,Antarctica,AQ
50466,-72.82528,75.35361,Antarctica,AQ
50467,-72.82528,75.35361,Antarctica,AQ
48372,-72.778056,75.337222,Antarctica,AQ
48373,-72.825278,75.353611,Antarctica,AQ
48374,-72.825278,75.353611,Antarctica,AQ
50468,-72.82528,75.35361,Antarctica,AQ
50469,-72.77528000000001,75.35361,Antarctica,AQ
46486,-72.82528,75.35361,Antarctica,AQ
48375,-72.825278,75.353611,Antarctica,AQ
48376,-72.825278,75.353611,Antarctica,AQ
46487,-72.82528,75.35361,Antarctica,AQ
50470,-72.82528,75.35361,Antarctica,AQ
50471,-72.82528,75.35361,Antarctica,AQ
50472,-72.82528,75.35361,Antarctica,AQ
48377,-72.778056,75.334722,Antarctica,AQ
48378,-72.825278,75.353611,Antarctica,AQ
48379,-72.825278,75.353611,Antarctica,AQ
50473,-72.82528,75.3536,Antarctica,AQ
46488,-72.77833000000001,75.31971999999999,Antarctica,AQ
50474,-72.77917,75.31667,Antarctica,AQ
46489,-72.77917,75.31667,Antarctica,AQ
48380,-72.777778,75.332222,Antarctica,AQ
50475,-72.77861,75.3178,Antarctica,AQ
50476,-72.77917,75.31667,Antarctica,AQ
48381,-72.779167,75.316389,Antarctica,AQ
48382,-72.779167,75.31666700000001,Antarctica,AQ
48383,-72.783889,75.30888900000001,Antarctica,AQ
48384,-72.780556,75.313611,Antarctica,AQ
48385,-72.777778,75.3325,Antarctica,AQ
50477,-72.77833000000001,75.29972,Antarctica,AQ
48386,-72.78027800000001,75.28666700000001,Antarctica,AQ
48387,-72.781389,75.29722199999999,Antarctica,AQ
48388,-72.777222,75.337778,Antarctica,AQ
48389,-72.78277800000001,75.298333,Antarctica,AQ
50478,-72.77944000000001,75.30889,Antarctica,AQ
48390,-72.7775,75.30555600000001,Antarctica,AQ
50479,-72.78194,75.29889,Antarctica,AQ
48391,-72.777778,75.306111,Antarctica,AQ
48392,-72.779444,75.308611,Antarctica,AQ
48393,-72.777222,75.338889,Antarctica,AQ
50480,-72.77778,75.30528000000001,Antarctica,AQ
50481,-72.78111,75.29944,Antarctica,AQ
50482,-72.78667,75.29167,Antarctica,AQ
50483,-72.78667,75.29167,Antarctica,AQ
50484,-72.78667,75.29167,Antarctica,AQ
46490,-72.77917,75.31333000000001,Antarctica,AQ
50485,-72.77917,75.31333000000001,Antarctica,AQ
50486,-72.77778,75.31028,Antarctica,AQ
48394,-72.778056,75.310278,Antarctica,AQ
50487,-72.78278,75.29666999999999,Antarctica,AQ
48395,-72.78277800000001,75.296667,Antarctica,AQ
50488,-72.77833000000001,75.31,Antarctica,AQ
50489,-72.77833000000001,75.31,Antarctica,AQ
50490,-72.77833000000001,75.31,Antarctica,AQ
48396,-72.777222,75.34083299999999,Antarctica,AQ
48397,-72.77833299999999,75.31,Antarctica,AQ
50491,-72.77778,75.30889,Antarctica,AQ
46491,-72.77194,75.3325,Antarctica,AQ
50492,-72.79083,75.28028,Antarctica,AQ
50493,-72.78971999999999,75.28028,Antarctica,AQ
46492,-72.79,75.28333,Antarctica,AQ
48398,-72.79,75.283333,Antarctica,AQ
46493,-72.78721999999999,75.29306,Antarctica,AQ
46494,-72.79306,75.27889,Antarctica,AQ
50494,-72.77639,75.27889,Antarctica,AQ
48399,-72.793056,75.278889,Antarctica,AQ
48400,-72.793056,75.278889,Antarctica,AQ
48401,-72.773333,75.348333,Antarctica,AQ
48402,-72.78277800000001,75.289722,Antarctica,AQ
50495,-72.78278,75.28971999999999,Antarctica,AQ
48403,-72.779167,75.315556,Antarctica,AQ
50496,-72.77917,75.31555999999999,Antarctica,AQ
50497,-72.77917,75.31555999999999,Antarctica,AQ
48404,-72.773611,75.319722,Antarctica,AQ
48405,-72.779167,75.315556,Antarctica,AQ
50498,-72.77917,75.31555999999999,Antarctica,AQ
48406,-72.779167,75.315556,Antarctica,AQ
48407,-72.779167,75.315556,Antarctica,AQ
48408,-72.779167,75.315556,Antarctica,AQ
48409,-72.789722,75.290278,Antarctica,AQ
48410,-72.779167,75.315556,Antarctica,AQ
50499,-72.78944,75.27833000000001,Antarctica,AQ
50500,-72.77778,75.32639,Antarctica,AQ
50501,-72.78083000000001,75.30639000000001,Antarctica,AQ
48411,-72.780833,75.306667,Antarctica,AQ
50502,-72.78111,75.30833,Antarctica,AQ
50503,-72.76944,75.3375,Antarctica,AQ
46495,-72.76944,75.3375,Antarctica,AQ
50504,-72.77472,75.34,Antarctica,AQ
50505,-72.77472,75.34,Antarctica,AQ
46496,-72.77472,75.34,Antarctica,AQ
48412,-72.774722,75.34,Antarctica,AQ
46988,-72.77472,75.34,Antarctica,AQ
46989,-72.77472,75.34,Antarctica,AQ
48413,-72.7825,75.300278,Antarctica,AQ
48414,-72.774722,75.34,Antarctica,AQ
48415,-72.774722,75.34,Antarctica,AQ
48416,-72.774722,75.34,Antarctica,AQ
50506,-72.77472,75.34,Antarctica,AQ
50507,-72.77472,75.34,Antarctica,AQ
48417,-72.774722,75.34,Antarctica,AQ
50508,-72.77472,75.34,Antarctica,AQ
50509,-72.77472,75.34,Antarctica,AQ
46990,-72.77472,75.34,Antarctica,AQ
48418,-72.774722,75.34,Antarctica,AQ
48419,-72.774722,75.34,Antarctica,AQ
48420,-72.7825,75.300278,Antarctica,AQ
48421,-72.774722,75.34,Antarctica,AQ
48422,-72.774722,75.34,Antarctica,AQ
50510,-72.77472,75.34,Antarctica,AQ
50511,-72.77472,75.34,Antarctica,AQ
50512,-72.77472,75.34,Antarctica,AQ
50513,-72.77472,75.34,Antarctica,AQ
50514,-72.77472,75.34,Antarctica,AQ
50515,-72.77472,75.34,Antarctica,AQ
48423,-72.7825,75.300556,Antarctica,AQ
48424,-72.774722,75.34,Antarctica,AQ
48425,-72.7825,75.30166700000001,Antarctica,AQ
50516,-72.77472,75.34,Antarctica,AQ
50517,-72.77722,75.32833000000001,Antarctica,AQ
46991,-72.77722,75.32833000000001,Antarctica,AQ
50518,-72.77944000000001,75.31333000000001,Antarctica,AQ
50519,-72.77933,75.3134,Antarctica,AQ
48426,-72.779444,75.313333,Antarctica,AQ
50520,-72.77944000000001,75.29861,Antarctica,AQ
50521,-72.77944000000001,75.29861,Antarctica,AQ
50522,-72.77944000000001,75.29861,Antarctica,AQ
50523,-72.77944000000001,75.29861,Antarctica,AQ
48427,-72.779444,75.298611,Antarctica,AQ
50524,-72.77944000000001,75.29861,Antarctica,AQ
50525,-72.79361,75.28472,Antarctica,AQ
50526,-72.79356999999999,75.2846,Antarctica,AQ
48428,-72.78222199999999,75.302222,Antarctica,AQ
48429,-72.793611,75.284722,Antarctica,AQ
50527,-72.79139,75.28083000000001,Antarctica,AQ
48430,-72.791389,75.280833,Antarctica,AQ
50528,-72.79056,75.27972,Antarctica,AQ
48431,-72.79055600000001,75.27972199999999,Antarctica,AQ
48432,-72.791389,75.281667,Antarctica,AQ
50529,-72.78778,75.27028,Antarctica,AQ
50530,-72.78778,75.27028,Antarctica,AQ
48433,-72.781944,75.3025,Antarctica,AQ
50531,-72.78778,75.27028,Antarctica,AQ
50532,-72.78778,75.27028,Antarctica,AQ
50533,-72.78778,75.27028,Antarctica,AQ
48434,-72.787778,75.270278,Antarctica,AQ
48435,-72.781111,75.30583299999999,Antarctica,AQ
48436,-72.781944,75.30194399999999,Antarctica,AQ
50534,-72.77889,75.31889,Antarctica,AQ
48437,-72.7675,75.318056,Antarctica,AQ
48438,-72.778889,75.31666700000001,Antarctica,AQ
50535,-72.77889,75.31667,Antarctica,AQ
48439,-72.778889,75.31666700000001,Antarctica,AQ
48440,-72.778889,75.31666700000001,Antarctica,AQ
50536,-72.77944000000001,75.31860999999999,Antarctica,AQ
50537,-72.77861,75.31860999999999,Antarctica,AQ
48441,-72.781944,75.30194399999999,Antarctica,AQ
48442,-72.778611,75.318611,Antarctica,AQ
50538,-72.78111,75.30583,Antarctica,AQ
48443,-72.778889,75.315556,Antarctica,AQ
50539,-72.77889,75.3156,Antarctica,AQ
50540,-72.78194,75.29805999999999,Antarctica,AQ
48444,-72.78222199999999,75.30111099999999,Antarctica,AQ
50541,-72.77917,75.30917,Antarctica,AQ
50542,-72.78111,75.29861,Antarctica,AQ
50543,-72.78,75.2992,Antarctica,AQ
50544,-72.77806,75.30583,Antarctica,AQ
50545,-72.77972,75.30833,Antarctica,AQ
50546,-72.77833000000001,75.30639000000001,Antarctica,AQ
50547,-72.77917,75.30806,Antarctica,AQ
50548,-72.77833000000001,75.305,Antarctica,AQ
50549,-72.78139,75.3,Antarctica,AQ
50550,-72.78166999999999,75.3,Antarctica,AQ
48445,-72.781667,75.3,Antarctica,AQ
50551,-72.78166999999999,75.3,Antarctica,AQ
