id, reclat, reclong, country, country_abrv
1950,-76.68944,159.36889,Antarctica,AQ
1951,-76.69639000000001,159.32943999999998,Antarctica,AQ
1952,-76.77194,159.28528,Antarctica,AQ
1953,-76.74110999999999,159.29667,Antarctica,AQ
1954,-76.68944,159.25611,Antarctica,AQ
1955,-76.68861,159.25666999999999,Antarctica,AQ
1956,-76.68528,159.25833,Antarctica,AQ
1957,-76.69055999999999,159.3725,Antarctica,AQ
1958,-76.68944,159.36917,Antarctica,AQ
1959,-76.76111,159.34417,Antarctica,AQ
1960,-76.69083,159.3725,Antarctica,AQ
1961,-76.70111,159.40305,Antarctica,AQ
1962,-76.66011,159.32783,Antarctica,AQ
1963,-76.70583,159.25083,Antarctica,AQ
1964,-76.81838,158.1734,Antarctica,AQ
1965,-76.83018,158.25893,Antarctica,AQ
1966,-76.69194,159.26805,Antarctica,AQ
1967,-76.68972,159.24917,Antarctica,AQ
1968,-76.69444,159.39111,Antarctica,AQ
1969,-76.69778000000001,159.30389,Antarctica,AQ
1970,-76.68889,159.37888999999998,Antarctica,AQ
1971,-76.72610999999999,159.41028,Antarctica,AQ
1972,-76.70528,159.305,Antarctica,AQ
1973,-76.74756,158.84338,Antarctica,AQ
1974,-76.71139000000001,159.35889,Antarctica,AQ
1975,-76.71367,158.78126,Antarctica,AQ
1976,-76.73294,158.80698,Antarctica,AQ
1977,-76.77360999999999,159.2775,Antarctica,AQ
1978,-76.82601,158.19412,Antarctica,AQ
1979,-76.82743,158.21116999999998,Antarctica,AQ
1980,-76.69333,159.07667,Antarctica,AQ
1981,-76.83077,158.23057,Antarctica,AQ
1982,-76.82851,158.22522,Antarctica,AQ
1983,-76.83005,158.22163999999998,Antarctica,AQ
1984,-76.67844000000001,159.26613999999998,Antarctica,AQ
1985,-76.69389,159.37306,Antarctica,AQ
1986,-76.68139000000001,159.34667,Antarctica,AQ
1987,-76.69,159.26305,Antarctica,AQ
1988,-76.69,159.26305,Antarctica,AQ
1989,-76.68972,159.2775,Antarctica,AQ
1990,-76.70139,159.38861,Antarctica,AQ
1991,-76.705,159.37944,Antarctica,AQ
1992,-76.69806,159.3875,Antarctica,AQ
1993,-76.72180999999999,158.75818999999998,Antarctica,AQ
1994,-76.7294,158.80028000000001,Antarctica,AQ
1995,-76.69694,159.26778000000002,Antarctica,AQ
1996,-76.71781999999999,158.70963999999998,Antarctica,AQ
1997,-76.71667,159.66666999999998,Antarctica,AQ
1998,-76.68972,159.26583,Antarctica,AQ
1999,-76.69333,159.18333,Antarctica,AQ
2000,-76.68455,159.26113999999998,Antarctica,AQ
2001,-76.7219,158.76158,Antarctica,AQ
2002,-76.72216,158.76318,Antarctica,AQ
2003,-76.71852,158.76463999999999,Antarctica,AQ
2004,-76.71945,158.76506,Antarctica,AQ
2005,-76.71025,158.78377,Antarctica,AQ
2006,-76.71419,158.7785,Antarctica,AQ
2007,-76.71059,158.78497,Antarctica,AQ
2008,-76.72140999999999,158.76213,Antarctica,AQ
2009,-76.71006,158.78252,Antarctica,AQ
2010,-76.71099,158.78637,Antarctica,AQ
