id, reclat, reclong, country, country_abrv
11367,-85.66667,175.0,Antarctica,AQ
11368,-85.66667,175.0,Antarctica,AQ
11369,-85.66667,175.0,Antarctica,AQ
11370,-85.66667,175.0,Antarctica,AQ
11371,-85.66667,175.0,Antarctica,AQ
11372,-85.66667,175.0,Antarctica,AQ
11373,-85.66667,175.0,Antarctica,AQ
11374,-85.66667,175.0,Antarctica,AQ
11375,-85.66667,175.0,Antarctica,AQ
11376,-85.66667,175.0,Antarctica,AQ
11377,-85.66667,175.0,Antarctica,AQ
11378,-85.66667,175.0,Antarctica,AQ
11379,-85.66667,175.0,Antarctica,AQ
11380,-85.66667,175.0,Antarctica,AQ
11381,-85.66667,175.0,Antarctica,AQ
11382,-85.66667,175.0,Antarctica,AQ
11383,-85.66667,175.0,Antarctica,AQ
11384,-85.66667,175.0,Antarctica,AQ
11385,-85.66667,175.0,Antarctica,AQ
11386,-85.66667,175.0,Antarctica,AQ
11387,-85.66667,175.0,Antarctica,AQ
11388,-85.66667,175.0,Antarctica,AQ
11389,-85.66667,175.0,Antarctica,AQ
11390,-85.66667,175.0,Antarctica,AQ
11391,-85.66667,175.0,Antarctica,AQ
11392,-85.66667,175.0,Antarctica,AQ
11393,-85.66667,175.0,Antarctica,AQ
46612,-73.09722,75.175,Antarctica,AQ
46613,-73.09666999999999,75.175,Antarctica,AQ
46614,-73.10417,75.17944,Antarctica,AQ
46615,-73.09806,75.17833,Antarctica,AQ
30667,-73.0975,75.20472,Antarctica,AQ
46616,-73.09639,75.2025,Antarctica,AQ
46617,-73.08972,75.18944,Antarctica,AQ
46618,-73.09806,75.20917,Antarctica,AQ
46619,-73.09222,75.19333,Antarctica,AQ
30668,-73.11389,75.105,Antarctica,AQ
46620,-73.11333,75.10389,Antarctica,AQ
46621,-73.10389,75.17,Antarctica,AQ
30669,-73.10333,75.17028,Antarctica,AQ
46622,-73.105,75.17139,Antarctica,AQ
30670,-73.12139,75.10639,Antarctica,AQ
46623,-73.09694,75.19833,Antarctica,AQ
30671,-73.09639,75.18417,Antarctica,AQ
46624,-73.09361,75.19055999999999,Antarctica,AQ
46625,-73.08389,75.21639,Antarctica,AQ
46626,-73.08610999999999,75.23416999999999,Antarctica,AQ
46627,-73.08639000000001,75.23306,Antarctica,AQ
46508,-73.08583,75.2075,Antarctica,AQ
46509,-73.08583,75.20833,Antarctica,AQ
46510,-73.08389,75.20833,Antarctica,AQ
30672,-73.0775,75.27528000000001,Antarctica,AQ
46628,-73.075,75.25528,Antarctica,AQ
46511,-73.06917,75.27694,Antarctica,AQ
46512,-73.07306,75.26889,Antarctica,AQ
30673,-73.07056,75.26556,Antarctica,AQ
46629,-73.07444,75.27417,Antarctica,AQ
46630,-73.08583,75.22,Antarctica,AQ
46631,-73.11417,75.16889,Antarctica,AQ
46632,-73.10417,75.16778000000001,Antarctica,AQ
46633,-73.10333,75.17361,Antarctica,AQ
46634,-73.10806,75.20416999999999,Antarctica,AQ
46635,-73.09889,75.175,Antarctica,AQ
46636,-73.10556,75.17056,Antarctica,AQ
46637,-73.14361,75.0575,Antarctica,AQ
30674,-73.16306,75.05471999999999,Antarctica,AQ
46638,-73.13472,75.04278000000001,Antarctica,AQ
46639,-73.10528000000001,75.15222,Antarctica,AQ
46640,-73.00639,75.19221999999999,Antarctica,AQ
46513,-72.99444,75.20778,Antarctica,AQ
46514,-72.99389000000001,75.2125,Antarctica,AQ
46515,-72.99167,75.21056,Antarctica,AQ
46641,-72.99861,75.23611,Antarctica,AQ
30675,-72.99944,75.22806,Antarctica,AQ
30676,-73.00028,75.20222,Antarctica,AQ
46516,-72.99444,75.20944,Antarctica,AQ
46642,-72.99972,75.20971999999999,Antarctica,AQ
46517,-72.99167,75.22778000000001,Antarctica,AQ
46643,-73.01722,75.25556,Antarctica,AQ
46644,-73.01,75.22778000000001,Antarctica,AQ
46645,-73.01611,75.18611,Antarctica,AQ
46646,-72.99889,75.19722,Antarctica,AQ
46647,-72.99861,75.19806,Antarctica,AQ
46648,-72.99694000000001,75.20611,Antarctica,AQ
46649,-72.99444,75.20555999999999,Antarctica,AQ
46650,-72.99417,75.20528,Antarctica,AQ
46651,-72.99306,75.2,Antarctica,AQ
46652,-72.99916999999999,75.22778000000001,Antarctica,AQ
46653,-72.99722,75.21944,Antarctica,AQ
46654,-72.99444,75.21667,Antarctica,AQ
46655,-72.99667,75.21972,Antarctica,AQ
46656,-72.99694000000001,75.22306,Antarctica,AQ
46657,-72.99916999999999,75.23889,Antarctica,AQ
47734,-72.986111,75.231944,Antarctica,AQ
46658,-72.995,75.20583,Antarctica,AQ
46659,-72.99556,75.20778,Antarctica,AQ
46660,-72.99916999999999,75.20278,Antarctica,AQ
46661,-72.99889,75.20416999999999,Antarctica,AQ
46518,-72.99833000000001,75.19583,Antarctica,AQ
46519,-72.99889,75.21278000000001,Antarctica,AQ
46520,-72.99583,75.20971999999999,Antarctica,AQ
30677,-72.99583,75.20666999999999,Antarctica,AQ
46521,-72.99528000000001,75.20444,Antarctica,AQ
46522,-72.99444,75.205,Antarctica,AQ
30678,-73.01389,75.27083,Antarctica,AQ
30679,-73.005,75.27221999999999,Antarctica,AQ
46662,-72.99028,75.27778,Antarctica,AQ
46663,-72.99556,75.22055999999999,Antarctica,AQ
30680,-72.99639,75.21694000000001,Antarctica,AQ
46664,-72.99639,75.21278000000001,Antarctica,AQ
46665,-72.99667,75.20833,Antarctica,AQ
46666,-72.99639,75.20778,Antarctica,AQ
46667,-73.00222,75.28305999999999,Antarctica,AQ
46668,-73.00361,75.25278,Antarctica,AQ
46669,-73.00361,75.25139,Antarctica,AQ
30681,-72.99944,75.26111,Antarctica,AQ
46670,-72.99583,75.2275,Antarctica,AQ
46671,-72.99583,75.20666999999999,Antarctica,AQ
46523,-72.99556,75.20639,Antarctica,AQ
46524,-72.99528000000001,75.20666999999999,Antarctica,AQ
46525,-72.99694000000001,75.20611,Antarctica,AQ
46526,-72.99444,75.20416999999999,Antarctica,AQ
46527,-72.99444,75.20444,Antarctica,AQ
30682,-72.9975,75.20416999999999,Antarctica,AQ
46672,-72.99722,75.20389,Antarctica,AQ
46673,-72.99417,75.20444,Antarctica,AQ
46674,-72.99667,75.21806,Antarctica,AQ
30683,-72.99,75.26167,Antarctica,AQ
46675,-72.98139,75.26,Antarctica,AQ
46676,-72.98083000000001,75.25556,Antarctica,AQ
46677,-72.98083000000001,75.25610999999999,Antarctica,AQ
46678,-72.98,75.25639,Antarctica,AQ
46679,-72.98028000000001,75.25556,Antarctica,AQ
46680,-72.98028000000001,75.25471999999999,Antarctica,AQ
46681,-72.98139,75.24972,Antarctica,AQ
46528,-72.97972,75.25639,Antarctica,AQ
46529,-72.98056,75.25556,Antarctica,AQ
46530,-72.98,75.26,Antarctica,AQ
46531,-72.98194000000001,75.25166999999999,Antarctica,AQ
46532,-72.97861,75.26611,Antarctica,AQ
30684,-72.97917,75.26556,Antarctica,AQ
46682,-72.97667,75.26694,Antarctica,AQ
46683,-72.97917,75.26583000000001,Antarctica,AQ
46684,-72.97889,75.26472,Antarctica,AQ
46685,-72.97917,75.25806,Antarctica,AQ
46686,-72.97833,75.25889000000001,Antarctica,AQ
46687,-72.97721999999999,75.26028000000001,Antarctica,AQ
46688,-72.97778000000001,75.26,Antarctica,AQ
46689,-72.97861,75.26083,Antarctica,AQ
46690,-72.97944,75.26028000000001,Antarctica,AQ
46691,-72.9775,75.26083,Antarctica,AQ
46692,-72.98056,75.2625,Antarctica,AQ
46693,-72.98139,75.26389,Antarctica,AQ
30685,-72.98222,75.26583000000001,Antarctica,AQ
46694,-72.97667,75.26028000000001,Antarctica,AQ
46533,-72.97694,75.26111,Antarctica,AQ
46534,-72.97721999999999,75.26139,Antarctica,AQ
46535,-72.97806,75.26056,Antarctica,AQ
46695,-72.98,75.25889000000001,Antarctica,AQ
46696,-72.97917,75.26278,Antarctica,AQ
46697,-72.98056,75.25833,Antarctica,AQ
46698,-72.97861,75.255,Antarctica,AQ
46699,-72.97833,75.25721999999999,Antarctica,AQ
