id, reclat, reclong, country, country_abrv
5979,27.312829999999998,16.232,Libya,LY
5980,27.4475,15.985,Libya,LY
5981,27.32367,16.27683,Libya,LY
5982,27.24083,16.408,Libya,LY
5983,27.221829999999997,16.2455,Libya,LY
5984,26.85483,15.97533,Libya,LY
5985,26.696170000000002,16.3275,Libya,LY
5986,27.900170000000003,15.90117,Libya,LY
5987,27.829,15.928,Libya,LY
5988,27.48333,16.263,Libya,LY
5989,27.48183,16.287329999999997,Libya,LY
5990,27.480829999999997,16.31833,Libya,LY
5991,27.452,16.021,Libya,LY
5992,27.38833,16.157329999999998,Libya,LY
5993,27.39783,16.16317,Libya,LY
5994,27.48017,16.27133,Libya,LY
5995,27.46067,16.17083,Libya,LY
5996,27.4335,16.0845,Libya,LY
5997,27.42683,16.05367,Libya,LY
5999,27.5825,15.983329999999999,Libya,LY
6000,27.64617,15.914829999999998,Libya,LY
6001,27.804,15.935,Libya,LY
6002,27.7875,15.855,Libya,LY
6003,27.80517,15.926670000000001,Libya,LY
6004,27.797829999999998,15.941670000000002,Libya,LY
6005,27.80733,15.93767,Libya,LY
6006,27.81,15.933,Libya,LY
6007,27.814329999999998,15.9145,Libya,LY
6008,27.803829999999998,15.921,Libya,LY
6009,28.019,15.86333,Libya,LY
6010,28.01517,15.86367,Libya,LY
6011,27.011670000000002,15.86483,Libya,LY
6012,28.01967,15.890170000000001,Libya,LY
6013,28.01483,15.862670000000001,Libya,LY
6014,28.01,15.845,Libya,LY
6015,28.00883,15.84283,Libya,LY
6016,28.0215,15.8425,Libya,LY
6017,27.8315,15.874329999999999,Libya,LY
6018,27.78533,15.952329999999998,Libya,LY
6019,27.78717,15.951170000000001,Libya,LY
6020,27.79133,15.96517,Libya,LY
6021,27.77983,16.06267,Libya,LY
6022,27.7865,16.097170000000002,Libya,LY
6023,27.610670000000002,16.21867,Libya,LY
6024,27.35267,16.200670000000002,Libya,LY
6025,27.74767,16.003,Libya,LY
6026,27.75467,15.981829999999999,Libya,LY
6027,27.355829999999997,16.20317,Libya,LY
6028,27.3685,16.1735,Libya,LY
6029,27.36883,16.2855,Libya,LY
6030,27.36867,16.26383,Libya,LY
6031,27.465329999999998,16.01517,Libya,LY
6032,27.2,16.1,Libya,LY
6033,27.017670000000003,16.38833,Libya,LY
6034,27.18383,16.11433,Libya,LY
6035,27.383329999999997,16.41667,Libya,LY
6036,27.26667,16.116670000000003,Libya,LY
6037,27.133329999999997,16.08333,Libya,LY
6038,27.1885,16.350170000000002,Libya,LY
6039,27.26683,16.06683,Libya,LY
6040,27.151329999999998,16.126829999999998,Libya,LY
6041,26.991670000000003,15.7745,Libya,LY
6042,27.16883,16.138170000000002,Libya,LY
6043,27.201829999999998,16.3835,Libya,LY
6044,26.96017,16.340329999999998,Libya,LY
6045,27.203329999999998,16.0715,Libya,LY
6046,27.45433,16.2315,Libya,LY
6047,27.33417,16.287329999999997,Libya,LY
6048,27.33083,16.283170000000002,Libya,LY
6049,27.30033,16.177670000000003,Libya,LY
6050,27.288829999999997,16.11533,Libya,LY
6051,27.2525,16.069670000000002,Libya,LY
6052,27.25283,16.07167,Libya,LY
6053,27.271829999999998,16.0535,Libya,LY
6054,27.271829999999998,16.0535,Libya,LY
6055,27.271829999999998,16.0535,Libya,LY
6056,27.26683,16.06683,Libya,LY
6057,27.26683,16.06683,Libya,LY
6058,27.26683,16.072,Libya,LY
6059,27.28067,16.06183,Libya,LY
6060,27.183329999999998,16.08333,Libya,LY
6061,27.0555,16.136,Libya,LY
6062,27.0715,16.11583,Libya,LY
6063,27.08983,16.08667,Libya,LY
6064,27.111829999999998,16.084329999999998,Libya,LY
6065,27.11117,16.084329999999998,Libya,LY
6066,27.14167,16.0865,Libya,LY
6067,27.31033,16.2325,Libya,LY
6068,27.31033,16.2325,Libya,LY
6069,27.311,16.234,Libya,LY
6070,27.3,16.2,Libya,LY
6071,27.1365,16.0835,Libya,LY
6072,27.15183,16.23367,Libya,LY
6073,27.187829999999998,16.1385,Libya,LY
6074,27.0685,16.107,Libya,LY
6075,27.01817,16.0885,Libya,LY
6076,27.017329999999998,16.0885,Libya,LY
6077,27.01867,16.32033,Libya,LY
6078,27.188670000000002,16.3185,Libya,LY
6079,27.188670000000002,16.33383,Libya,LY
6080,27.20017,16.3685,Libya,LY
