id, reclat, reclong, country, country_abrv
874,-76.83662,156.14151,Antarctica,AQ
875,-76.83697,156.14036000000002,Antarctica,AQ
876,-76.83631,156.14247,Antarctica,AQ
877,-76.82728,156.16645,Antarctica,AQ
878,-77.035,157.18333,Antarctica,AQ
879,-76.89057,156.46268,Antarctica,AQ
880,-76.91790999999999,156.70946999999998,Antarctica,AQ
881,-76.90892,156.52293999999998,Antarctica,AQ
882,-76.99984,156.95922,Antarctica,AQ
883,-76.9033,156.75663,Antarctica,AQ
884,-76.88268000000001,156.49194,Antarctica,AQ
885,-76.91508,156.53178,Antarctica,AQ
886,-76.90701,156.78603,Antarctica,AQ
887,-76.85498,156.46606,Antarctica,AQ
888,-76.84391,156.36709,Antarctica,AQ
889,-76.83755,156.41507,Antarctica,AQ
890,-76.84525,156.43343000000002,Antarctica,AQ
891,-76.85539,156.47991000000002,Antarctica,AQ
892,-76.85858,156.26751000000002,Antarctica,AQ
893,-76.91433,156.63031999999998,Antarctica,AQ
894,-76.84829,156.43594,Antarctica,AQ
895,-76.83961,156.40872,Antarctica,AQ
896,-76.88918000000001,156.51355,Antarctica,AQ
897,-76.89914,156.5252,Antarctica,AQ
898,-76.86321,156.43632,Antarctica,AQ
899,-76.86198,156.43418,Antarctica,AQ
900,-76.92308,156.58744,Antarctica,AQ
901,-76.73732,159.39193999999998,Antarctica,AQ
902,-76.83830999999999,156.33386000000002,Antarctica,AQ
903,-76.75225,159.38956000000002,Antarctica,AQ
904,-76.82632,156.13873,Antarctica,AQ
905,-76.90414,156.68119,Antarctica,AQ
906,-76.81775999999999,156.03075,Antarctica,AQ
907,-76.70546999999999,159.38484,Antarctica,AQ
908,-76.90211,156.8671,Antarctica,AQ
909,-76.91425,156.5072,Antarctica,AQ
910,-76.70541,159.38493,Antarctica,AQ
911,-76.85985,156.43233999999998,Antarctica,AQ
912,-76.90369,156.87059,Antarctica,AQ
913,-76.86304,156.51124,Antarctica,AQ
914,-76.75243,159.38912,Antarctica,AQ
915,-76.87975,156.49206999999998,Antarctica,AQ
916,-76.87869,156.49742,Antarctica,AQ
917,-76.83928,156.46771999999999,Antarctica,AQ
918,-76.82352,156.13328,Antarctica,AQ
919,-76.90146,156.70958000000002,Antarctica,AQ
920,-76.84514,156.45805,Antarctica,AQ
921,-76.90371999999999,156.75302,Antarctica,AQ
922,-76.84703,156.32009,Antarctica,AQ
923,-76.8422,156.44009,Antarctica,AQ
924,-76.91077,156.6584,Antarctica,AQ
925,-76.90145,156.68738000000002,Antarctica,AQ
926,-76.84005,156.22913,Antarctica,AQ
927,-76.84217,156.39145,Antarctica,AQ
928,-76.84510999999999,156.20617,Antarctica,AQ
929,-76.86188,156.50066,Antarctica,AQ
930,-76.84218,156.39302,Antarctica,AQ
931,-76.83619,156.44564,Antarctica,AQ
932,-76.91131,156.5405,Antarctica,AQ
933,-76.67948,159.34226999999998,Antarctica,AQ
934,-76.68239,159.3454,Antarctica,AQ
935,-76.8404,156.42909,Antarctica,AQ
936,-76.83832,156.33708000000001,Antarctica,AQ
937,-76.9025,156.72098,Antarctica,AQ
938,-76.89064,156.53173999999999,Antarctica,AQ
939,-76.91335,156.66997,Antarctica,AQ
940,-76.90183,156.70375,Antarctica,AQ
941,-76.90442,156.69078000000002,Antarctica,AQ
942,-76.68699000000001,159.34667,Antarctica,AQ
943,-76.84300999999999,156.48181,Antarctica,AQ
944,-76.91079,156.53846000000001,Antarctica,AQ
945,-76.91622,156.55716999999999,Antarctica,AQ
946,-76.89823,156.48377,Antarctica,AQ
947,-76.92089,156.62781999999999,Antarctica,AQ
948,-76.90259,156.68577,Antarctica,AQ
949,-76.90316999999999,156.67366,Antarctica,AQ
950,-76.82813,156.11587,Antarctica,AQ
951,-76.84838,156.42015,Antarctica,AQ
952,-76.85056,156.31035,Antarctica,AQ
953,-76.90266,156.72064,Antarctica,AQ
954,-76.68045,159.34413,Antarctica,AQ
955,-76.91511,156.64643,Antarctica,AQ
956,-76.8994,156.81605,Antarctica,AQ
957,-76.85436999999999,156.22563,Antarctica,AQ
958,-76.85415,156.43673,Antarctica,AQ
959,-76.91071,156.53156,Antarctica,AQ
960,-76.69828000000001,159.3885,Antarctica,AQ
961,-76.84000999999999,156.18101000000001,Antarctica,AQ
962,-76.84357,156.24042,Antarctica,AQ
963,-76.91725,156.51686,Antarctica,AQ
964,-76.85055,156.2912,Antarctica,AQ
965,-76.83955,156.19666999999998,Antarctica,AQ
966,-76.8527,156.20848999999998,Antarctica,AQ
967,-76.86028,156.43726,Antarctica,AQ
968,-76.84062,156.3701,Antarctica,AQ
969,-76.91572,156.67262,Antarctica,AQ
970,-76.84577,156.43552,Antarctica,AQ
971,-76.92345,156.54071000000002,Antarctica,AQ
972,-76.91051999999999,156.53479,Antarctica,AQ
973,-76.90675,156.66508000000002,Antarctica,AQ
974,-76.8502,156.3107,Antarctica,AQ
975,-76.70591999999999,159.39231999999998,Antarctica,AQ
976,-76.71667,159.66666999999998,Antarctica,AQ
977,-76.90198000000001,156.67686,Antarctica,AQ
978,-76.85329,156.30473,Antarctica,AQ
979,-76.91856999999999,156.58303999999998,Antarctica,AQ
980,-76.83681999999999,156.45273999999998,Antarctica,AQ
981,-76.90892,156.52293999999998,Antarctica,AQ
982,-76.90129,156.71473,Antarctica,AQ
