id, reclat, reclong, country, country_abrv
24849,0.0,35.66667,Kenya,KE
24850,0.0,35.66667,Kenya,KE
24851,0.0,35.66667,Kenya,KE
24852,0.0,35.66667,Kenya,KE
24853,0.0,35.66667,Kenya,KE
24854,0.0,35.66667,Kenya,KE
24855,0.0,35.66667,Kenya,KE
24856,0.0,35.66667,Kenya,KE
24857,0.0,35.66667,Kenya,KE
24858,0.0,35.66667,Kenya,KE
24859,0.0,35.66667,Kenya,KE
24860,0.0,35.66667,Kenya,KE
24861,0.0,35.66667,Kenya,KE
24862,0.0,35.66667,Kenya,KE
24863,0.0,35.66667,Kenya,KE
24864,0.0,35.66667,Kenya,KE
24865,0.0,35.66667,Kenya,KE
24866,0.0,35.66667,Kenya,KE
24867,0.0,35.66667,Kenya,KE
24868,0.0,35.66667,Kenya,KE
24869,0.0,35.66667,Kenya,KE
24870,0.0,35.66667,Kenya,KE
24871,0.0,35.66667,Kenya,KE
24872,0.0,35.66667,Kenya,KE
24873,0.0,35.66667,Kenya,KE
24874,0.0,35.66667,Kenya,KE
24875,0.0,35.66667,Kenya,KE
24876,0.0,35.66667,Kenya,KE
24877,0.0,35.66667,Kenya,KE
24878,0.0,35.66667,Kenya,KE
24879,0.0,35.66667,Kenya,KE
24880,0.0,35.66667,Kenya,KE
24881,0.0,35.66667,Kenya,KE
24882,0.0,35.66667,Kenya,KE
24883,0.0,35.66667,Kenya,KE
24884,0.0,35.66667,Kenya,KE
24885,0.0,35.66667,Kenya,KE
24886,0.0,35.66667,Kenya,KE
24887,0.0,35.66667,Kenya,KE
24888,0.0,35.66667,Kenya,KE
24889,0.0,35.66667,Kenya,KE
24890,0.0,35.66667,Kenya,KE
24891,0.0,35.66667,Kenya,KE
24892,0.0,35.66667,Kenya,KE
24893,0.0,35.66667,Kenya,KE
24894,0.0,35.66667,Kenya,KE
24895,0.0,35.66667,Kenya,KE
24896,0.0,35.66667,Kenya,KE
24897,0.0,35.66667,Kenya,KE
24898,0.0,35.66667,Kenya,KE
24899,0.0,35.66667,Kenya,KE
24900,0.0,35.66667,Kenya,KE
24901,0.0,35.66667,Kenya,KE
24902,0.0,35.66667,Kenya,KE
24903,0.0,35.66667,Kenya,KE
24904,0.0,35.66667,Kenya,KE
24905,0.0,35.66667,Kenya,KE
24906,0.0,35.66667,Kenya,KE
24907,0.0,35.66667,Kenya,KE
24908,0.0,35.66667,Kenya,KE
24909,0.0,35.66667,Kenya,KE
24910,0.0,35.66667,Kenya,KE
24911,0.0,35.66667,Kenya,KE
24912,0.0,35.66667,Kenya,KE
24913,0.0,35.66667,Kenya,KE
24914,0.0,35.66667,Kenya,KE
24915,0.0,35.66667,Kenya,KE
24916,0.0,35.66667,Kenya,KE
24917,0.0,35.66667,Kenya,KE
24918,0.0,35.66667,Kenya,KE
24919,0.0,35.66667,Kenya,KE
24920,0.0,35.66667,Kenya,KE
24921,0.0,35.66667,Kenya,KE
24922,0.0,35.66667,Kenya,KE
24923,0.0,35.66667,Kenya,KE
24924,0.0,35.66667,Kenya,KE
24925,0.0,35.66667,Kenya,KE
24926,0.0,35.66667,Kenya,KE
24927,0.0,35.66667,Kenya,KE
24928,0.0,35.66667,Kenya,KE
24929,0.0,35.66667,Kenya,KE
24930,0.0,35.66667,Kenya,KE
24931,0.0,35.66667,Kenya,KE
24932,0.0,35.66667,Kenya,KE
24933,0.0,35.66667,Kenya,KE
24934,0.0,35.66667,Kenya,KE
24935,0.0,35.66667,Kenya,KE
24936,0.0,35.66667,Kenya,KE
24937,0.0,35.66667,Kenya,KE
24938,0.0,35.66667,Kenya,KE
24939,0.0,35.66667,Kenya,KE
24940,0.0,35.66667,Kenya,KE
24941,0.0,35.66667,Kenya,KE
24942,0.0,35.66667,Kenya,KE
24943,0.0,35.66667,Kenya,KE
24944,0.0,35.66667,Kenya,KE
24945,0.0,35.66667,Kenya,KE
24946,0.0,35.66667,Kenya,KE
24947,0.0,35.66667,Kenya,KE
24948,0.0,35.66667,Kenya,KE
24949,0.0,35.66667,Kenya,KE
24950,0.0,35.66667,Kenya,KE
24951,0.0,35.66667,Kenya,KE
