id, reclat, reclong, country, country_abrv
13493,-84.34665,161.48015,Antarctica,AQ
13494,-84.34738,161.48221,Antarctica,AQ
13495,-84.34492,161.47161,Antarctica,AQ
13496,-84.34472,161.47056,Antarctica,AQ
13497,-84.34387,161.29695,Antarctica,AQ
13498,-84.25403,161.40301000000002,Antarctica,AQ
13499,-84.34658,161.32478,Antarctica,AQ
13500,-84.25304,161.39896000000002,Antarctica,AQ
13501,-84.34868,161.39783,Antarctica,AQ
13502,-84.34391,161.3776,Antarctica,AQ
13503,-84.28333,161.08333000000002,Antarctica,AQ
13504,-84.28333,161.08333000000002,Antarctica,AQ
13505,-84.34704,161.34955,Antarctica,AQ
13506,-84.3403,161.40292,Antarctica,AQ
13507,-84.28333,161.08333000000002,Antarctica,AQ
13508,-84.28333,161.08333000000002,Antarctica,AQ
13509,-84.37804,161.12475,Antarctica,AQ
13510,-84.34819,161.36359,Antarctica,AQ
13511,-84.28333,161.08333000000002,Antarctica,AQ
13512,-84.35558,161.30681,Antarctica,AQ
13513,-84.35363000000001,161.35933,Antarctica,AQ
13514,-84.34866,161.39598999999998,Antarctica,AQ
13515,-84.27265,161.71794,Antarctica,AQ
13516,-84.36776,161.25817,Antarctica,AQ
13517,-84.28333,161.08333000000002,Antarctica,AQ
13518,-84.34629,161.28953,Antarctica,AQ
13519,-84.36734,161.25271,Antarctica,AQ
13520,-84.36628,161.20141999999998,Antarctica,AQ
13521,-84.35316999999999,161.42588,Antarctica,AQ
13522,-84.35073,161.32162,Antarctica,AQ
13523,-84.35338,161.35777,Antarctica,AQ
13524,-84.34682,161.32187,Antarctica,AQ
13525,-84.348,161.4824,Antarctica,AQ
13526,-84.25388000000001,161.4806,Antarctica,AQ
13527,-84.34673000000001,161.47977,Antarctica,AQ
13528,-84.25426999999999,161.47107,Antarctica,AQ
13529,-84.38051999999999,162.03964,Antarctica,AQ
13530,-84.34532,161.47808999999998,Antarctica,AQ
13531,-84.34665,161.32562,Antarctica,AQ
13532,-84.25395,161.35338000000002,Antarctica,AQ
13533,-84.34626999999999,161.46862,Antarctica,AQ
