id, reclat, reclong, country, country_abrv
46606,-72.77306,75.33917,Antarctica,AQ
46607,-72.77306,75.33917,Antarctica,AQ
46899,-72.77306,75.33917,Antarctica,AQ
46900,-72.77306,75.33917,Antarctica,AQ
46901,-72.77306,75.33917,Antarctica,AQ
46902,-72.77306,75.33917,Antarctica,AQ
46903,-72.77306,75.33917,Antarctica,AQ
46904,-72.77306,75.33917,Antarctica,AQ
46905,-72.77306,75.33944,Antarctica,AQ
46906,-72.77333,75.32861,Antarctica,AQ
46907,-72.77333,75.32861,Antarctica,AQ
46908,-72.77333,75.32861,Antarctica,AQ
46909,-72.77333,75.32861,Antarctica,AQ
50012,-72.77333,75.32861,Antarctica,AQ
50013,-72.77389000000001,75.32694000000001,Antarctica,AQ
30715,-72.77389000000001,75.32694000000001,Antarctica,AQ
46910,-72.77389000000001,75.32694000000001,Antarctica,AQ
47982,-72.773889,75.326944,Antarctica,AQ
46911,-72.77389000000001,75.32694000000001,Antarctica,AQ
50014,-72.77389000000001,75.32694000000001,Antarctica,AQ
50015,-72.77389000000001,75.32694000000001,Antarctica,AQ
50016,-72.77389000000001,75.3275,Antarctica,AQ
50017,-72.77389000000001,75.32778,Antarctica,AQ
50018,-72.77417,75.34528,Antarctica,AQ
50019,-72.77417,75.34528,Antarctica,AQ
50020,-72.77417,75.34583,Antarctica,AQ
50021,-72.77444,75.32167,Antarctica,AQ
50022,-72.77444,75.32222,Antarctica,AQ
50023,-72.77444,75.3225,Antarctica,AQ
47983,-72.775,75.34,Antarctica,AQ
47984,-72.775,75.340556,Antarctica,AQ
47985,-72.775,75.34083299999999,Antarctica,AQ
50024,-72.7756,75.3278,Antarctica,AQ
50025,-72.7756,75.3283,Antarctica,AQ
50026,-72.77556,75.32944,Antarctica,AQ
47986,-72.77555600000001,75.329444,Antarctica,AQ
47987,-72.77444399999999,75.318333,Antarctica,AQ
50027,-72.7744,75.3192,Antarctica,AQ
50028,-72.77444,75.31944,Antarctica,AQ
47988,-72.774167,75.33111099999999,Antarctica,AQ
50029,-72.77417,75.33166999999999,Antarctica,AQ
50030,-72.7728,75.3186,Antarctica,AQ
47989,-72.77305600000001,75.323611,Antarctica,AQ
50031,-72.7731,75.3247,Antarctica,AQ
47990,-72.773333,75.315278,Antarctica,AQ
50032,-72.77333,75.31555999999999,Antarctica,AQ
47991,-72.773333,75.315833,Antarctica,AQ
47992,-72.773611,75.339167,Antarctica,AQ
47993,-72.773611,75.34083299999999,Antarctica,AQ
50033,-72.77360999999999,75.34111,Antarctica,AQ
47994,-72.773611,75.341389,Antarctica,AQ
50034,-72.77389000000001,75.34194000000001,Antarctica,AQ
47995,-72.773889,75.34222199999999,Antarctica,AQ
47996,-72.773889,75.3425,Antarctica,AQ
50035,-72.77389000000001,75.34278,Antarctica,AQ
47997,-72.773889,75.343056,Antarctica,AQ
50036,-72.7744,75.3069,Antarctica,AQ
47998,-72.77444399999999,75.307222,Antarctica,AQ
50037,-72.77444,75.3075,Antarctica,AQ
50038,-72.7733,75.3369,Antarctica,AQ
50039,-72.77333,75.33833,Antarctica,AQ
50040,-72.7825,75.27861,Antarctica,AQ
47999,-72.7825,75.279167,Antarctica,AQ
48000,-72.7825,75.279444,Antarctica,AQ
50041,-72.7825,75.28,Antarctica,AQ
50042,-72.7825,75.28028,Antarctica,AQ
50043,-72.7825,75.28056,Antarctica,AQ
50044,-72.7825,75.28083000000001,Antarctica,AQ
50045,-72.7825,75.28111,Antarctica,AQ
50046,-72.7825,75.28166999999999,Antarctica,AQ
50047,-72.7825,75.28194,Antarctica,AQ
48001,-72.7825,75.281944,Antarctica,AQ
48002,-72.7825,75.276944,Antarctica,AQ
50048,-72.7825,75.27694,Antarctica,AQ
48003,-72.7825,75.276944,Antarctica,AQ
50049,-72.7825,75.27722,Antarctica,AQ
50050,-72.7825,75.2775,Antarctica,AQ
48004,-72.7825,75.277778,Antarctica,AQ
50051,-72.7825,75.27778,Antarctica,AQ
48005,-72.78277800000001,75.277222,Antarctica,AQ
