id, reclat, reclong, country, country_abrv
15838,-79.68333,155.75,Antarctica,AQ
15839,-79.68333,155.75,Antarctica,AQ
15840,-79.68333,155.75,Antarctica,AQ
15841,-79.68333,155.75,Antarctica,AQ
15842,-79.68333,155.75,Antarctica,AQ
15843,-79.68333,155.75,Antarctica,AQ
15844,-79.68333,155.75,Antarctica,AQ
15845,-79.68333,155.75,Antarctica,AQ
15846,-79.68333,155.75,Antarctica,AQ
15847,-79.68333,155.75,Antarctica,AQ
15848,-79.68333,155.75,Antarctica,AQ
15849,-79.68333,155.75,Antarctica,AQ
15850,-79.68333,155.75,Antarctica,AQ
15851,-79.68333,155.75,Antarctica,AQ
15852,-79.68333,155.75,Antarctica,AQ
15853,-79.68333,155.75,Antarctica,AQ
15854,-79.68333,155.75,Antarctica,AQ
15855,-79.68333,155.75,Antarctica,AQ
15856,-79.68333,155.75,Antarctica,AQ
15857,-79.68333,155.75,Antarctica,AQ
15858,-79.68333,155.75,Antarctica,AQ
15859,-79.68333,155.75,Antarctica,AQ
15860,-79.68333,155.75,Antarctica,AQ
15861,-79.68333,155.75,Antarctica,AQ
15862,-79.68333,155.75,Antarctica,AQ
15863,-79.68333,155.75,Antarctica,AQ
15864,-79.68333,155.75,Antarctica,AQ
15865,-79.68333,155.75,Antarctica,AQ
15866,-79.68333,155.75,Antarctica,AQ
15867,-79.68333,155.75,Antarctica,AQ
15868,-79.68333,155.75,Antarctica,AQ
15869,-79.68333,155.75,Antarctica,AQ
15870,-79.68333,155.75,Antarctica,AQ
15871,-79.68333,155.75,Antarctica,AQ
15872,-79.68333,155.75,Antarctica,AQ
15873,-79.68333,155.75,Antarctica,AQ
15874,-79.68333,155.75,Antarctica,AQ
15875,-79.68333,155.75,Antarctica,AQ
15876,-79.68333,155.75,Antarctica,AQ
15877,-79.68333,155.75,Antarctica,AQ
15878,-79.68333,155.75,Antarctica,AQ
15879,-79.68333,155.75,Antarctica,AQ
15880,-79.68333,155.75,Antarctica,AQ
15881,-79.68333,155.75,Antarctica,AQ
15882,-79.68333,155.75,Antarctica,AQ
15883,-79.68333,155.75,Antarctica,AQ
15884,-79.68333,155.75,Antarctica,AQ
15885,-79.68333,155.75,Antarctica,AQ
15886,-79.68333,155.75,Antarctica,AQ
15887,-79.68333,155.75,Antarctica,AQ
15888,-79.68333,155.75,Antarctica,AQ
15889,-79.68333,155.75,Antarctica,AQ
15890,-79.68333,155.75,Antarctica,AQ
15891,-79.68333,155.75,Antarctica,AQ
15892,-79.68333,155.75,Antarctica,AQ
15893,-79.68333,155.75,Antarctica,AQ
